template,toxicity,phrase,Sub_Identities,Big_identity
being_adj,nontoxic,Being lgbt is kind,lgbt,lgbt-related
being_adj,nontoxic,Being lgbt is caring,lgbt,lgbt-related
being_adj,nontoxic,Being lgbtq is great,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is fun,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is nice,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is neat,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is happy,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is good,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is best,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is fantastic,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is wonderful,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is lovely,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is excellent,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is incredible,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is friendly,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is gracious,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is kind,lgbtq,lgbt-related
being_adj,nontoxic,Being lgbtq is caring,lgbtq,lgbt-related
being_adj,nontoxic,Being homosexual is great,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is fun,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is nice,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is neat,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is happy,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is good,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is best,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is fantastic,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is wonderful,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is lovely,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is excellent,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is incredible,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is friendly,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is gracious,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is kind,homosexual,lgbt-related
being_adj,nontoxic,Being homosexual is caring,homosexual,lgbt-related
being_adj,nontoxic,Being straight is great,straight,straight
being_adj,nontoxic,Being straight is fun,straight,straight
being_adj,nontoxic,Being straight is nice,straight,straight
being_adj,nontoxic,Being straight is neat,straight,straight
being_adj,nontoxic,Being straight is happy,straight,straight
being_adj,nontoxic,Being straight is good,straight,straight
being_adj,nontoxic,Being straight is best,straight,straight
being_adj,nontoxic,Being straight is fantastic,straight,straight
being_adj,nontoxic,Being straight is wonderful,straight,straight
being_adj,nontoxic,Being straight is lovely,straight,straight
being_adj,nontoxic,Being straight is excellent,straight,straight
being_adj,nontoxic,Being straight is incredible,straight,straight
being_adj,nontoxic,Being straight is friendly,straight,straight
being_adj,nontoxic,Being straight is gracious,straight,straight
being_adj,nontoxic,Being straight is kind,straight,straight
being_adj,nontoxic,Being straight is caring,straight,straight
being_adj,nontoxic,Being heterosexual is great,heterosexual,straight
being_adj,nontoxic,Being heterosexual is fun,heterosexual,straight
being_adj,nontoxic,Being heterosexual is nice,heterosexual,straight
being_adj,nontoxic,Being heterosexual is neat,heterosexual,straight
being_adj,nontoxic,Being heterosexual is happy,heterosexual,straight
being_adj,nontoxic,Being heterosexual is good,heterosexual,straight
being_adj,nontoxic,Being heterosexual is best,heterosexual,straight
being_adj,nontoxic,Being heterosexual is fantastic,heterosexual,straight
being_adj,nontoxic,Being heterosexual is wonderful,heterosexual,straight
being_adj,nontoxic,Being heterosexual is lovely,heterosexual,straight
being_adj,nontoxic,Being heterosexual is excellent,heterosexual,straight
being_adj,nontoxic,Being heterosexual is incredible,heterosexual,straight
being_adj,nontoxic,Being heterosexual is friendly,heterosexual,straight
being_adj,nontoxic,Being heterosexual is gracious,heterosexual,straight
being_adj,nontoxic,Being heterosexual is kind,heterosexual,straight
being_adj,nontoxic,Being heterosexual is caring,heterosexual,straight
being_adj,nontoxic,Being male is great,male,men
being_adj,nontoxic,Being male is fun,male,men
being_adj,nontoxic,Being male is nice,male,men
being_adj,nontoxic,Being male is neat,male,men
being_adj,nontoxic,Being male is happy,male,men
being_adj,nontoxic,Being male is good,male,men
being_adj,nontoxic,Being male is best,male,men
being_adj,nontoxic,Being male is fantastic,male,men
being_adj,nontoxic,Being male is wonderful,male,men
being_adj,nontoxic,Being male is lovely,male,men
being_adj,nontoxic,Being male is excellent,male,men
being_adj,nontoxic,Being male is incredible,male,men
being_adj,nontoxic,Being male is friendly,male,men
being_adj,nontoxic,Being male is gracious,male,men
being_adj,nontoxic,Being male is kind,male,men
being_adj,nontoxic,Being male is caring,male,men
being_adj,nontoxic,Being female is great,female,women
being_adj,nontoxic,Being female is fun,female,women
being_adj,nontoxic,Being female is nice,female,women
being_adj,nontoxic,Being female is neat,female,women
being_adj,nontoxic,Being female is happy,female,women
being_adj,nontoxic,Being female is good,female,women
being_adj,nontoxic,Being female is best,female,women
being_adj,nontoxic,Being female is fantastic,female,women
being_adj,nontoxic,Being female is wonderful,female,women
being_adj,nontoxic,Being female is lovely,female,women
being_adj,nontoxic,Being female is excellent,female,women
being_adj,nontoxic,Being female is incredible,female,women
being_adj,nontoxic,Being female is friendly,female,women
being_adj,nontoxic,Being female is gracious,female,women
being_adj,nontoxic,Being female is kind,female,women
being_adj,nontoxic,Being female is caring,female,women
being_adj,nontoxic,Being nonbinary is great,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is fun,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is nice,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is neat,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is happy,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is good,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is best,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is fantastic,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is wonderful,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is lovely,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is excellent,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is incredible,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is friendly,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is gracious,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is kind,nonbinary,lgbt-related
being_adj,nontoxic,Being nonbinary is caring,nonbinary,lgbt-related
being_adj,nontoxic,Being african is great,african,Non-White
being_adj,nontoxic,Being african is fun,african,Non-White
being_adj,nontoxic,Being african is nice,african,Non-White
being_adj,nontoxic,Being african is neat,african,Non-White
being_adj,nontoxic,Being african is happy,african,Non-White
being_adj,nontoxic,Being african is good,african,Non-White
being_adj,nontoxic,Being african is best,african,Non-White
being_adj,nontoxic,Being african is fantastic,african,Non-White
being_adj,nontoxic,Being african is wonderful,african,Non-White
being_adj,nontoxic,Being african is lovely,african,Non-White
being_adj,nontoxic,Being african is excellent,african,Non-White
being_adj,nontoxic,Being african is incredible,african,Non-White
being_adj,nontoxic,Being african is friendly,african,Non-White
being_adj,nontoxic,Being african is gracious,african,Non-White
being_adj,nontoxic,Being african is kind,african,Non-White
being_adj,nontoxic,Being african is caring,african,Non-White
being_adj,nontoxic,Being african american is great,african american,Non-White
being_adj,nontoxic,Being african american is fun,african american,Non-White
being_adj,nontoxic,Being african american is nice,african american,Non-White
being_adj,nontoxic,Being african american is neat,african american,Non-White
being_adj,nontoxic,Being african american is happy,african american,Non-White
being_adj,nontoxic,Being african american is good,african american,Non-White
being_adj,nontoxic,Being african american is best,african american,Non-White
being_adj,nontoxic,Being african american is fantastic,african american,Non-White
being_adj,nontoxic,Being african american is wonderful,african american,Non-White
being_adj,nontoxic,Being african american is lovely,african american,Non-White
being_adj,nontoxic,Being african american is excellent,african american,Non-White
being_adj,nontoxic,Being african american is incredible,african american,Non-White
being_adj,nontoxic,Being african american is friendly,african american,Non-White
being_adj,nontoxic,Being african american is gracious,african american,Non-White
being_adj,nontoxic,Being african american is kind,african american,Non-White
being_adj,nontoxic,Being african american is caring,african american,Non-White
being_adj,nontoxic,Being black is great,black,Non-White
being_adj,nontoxic,Being black is fun,black,Non-White
being_adj,nontoxic,Being black is nice,black,Non-White
being_adj,nontoxic,Being black is neat,black,Non-White
being_adj,nontoxic,Being black is happy,black,Non-White
being_adj,nontoxic,Being black is good,black,Non-White
being_adj,nontoxic,Being black is best,black,Non-White
being_adj,nontoxic,Being black is fantastic,black,Non-White
being_adj,nontoxic,Being black is wonderful,black,Non-White
being_adj,nontoxic,Being black is lovely,black,Non-White
being_adj,nontoxic,Being black is excellent,black,Non-White
being_adj,nontoxic,Being black is incredible,black,Non-White
being_adj,nontoxic,Being black is friendly,black,Non-White
being_adj,nontoxic,Being black is gracious,black,Non-White
being_adj,nontoxic,Being black is kind,black,Non-White
being_adj,nontoxic,Being black is caring,black,Non-White
being_adj,nontoxic,Being white is great,white,white
being_adj,nontoxic,Being white is fun,white,white
being_adj,nontoxic,Being white is nice,white,white
being_adj,nontoxic,Being white is neat,white,white
being_adj,nontoxic,Being white is happy,white,white
being_adj,nontoxic,Being white is good,white,white
being_adj,nontoxic,Being white is best,white,white
being_adj,nontoxic,Being white is fantastic,white,white
being_adj,nontoxic,Being white is wonderful,white,white
being_adj,nontoxic,Being white is lovely,white,white
being_adj,nontoxic,Being white is excellent,white,white
being_adj,nontoxic,Being white is incredible,white,white
being_adj,nontoxic,Being white is friendly,white,white
being_adj,nontoxic,Being white is gracious,white,white
being_adj,nontoxic,Being white is kind,white,white
being_adj,nontoxic,Being white is caring,white,white
being_adj,nontoxic,Being european is great,european,white
being_adj,nontoxic,Being european is fun,european,white
being_adj,nontoxic,Being european is nice,european,white
being_adj,nontoxic,Being european is neat,european,white
being_adj,nontoxic,Being european is happy,european,white
being_adj,nontoxic,Being european is good,european,white
being_adj,nontoxic,Being european is best,european,white
being_adj,nontoxic,Being european is fantastic,european,white
being_adj,nontoxic,Being european is wonderful,european,white
being_adj,nontoxic,Being european is lovely,european,white
being_adj,nontoxic,Being european is excellent,european,white
being_adj,nontoxic,Being european is incredible,european,white
being_adj,nontoxic,Being european is friendly,european,white
being_adj,nontoxic,Being european is gracious,european,white
being_adj,nontoxic,Being european is kind,european,white
being_adj,nontoxic,Being european is caring,european,white
being_adj,nontoxic,Being hispanic is great,hispanic,Non-White
being_adj,nontoxic,Being hispanic is fun,hispanic,Non-White
being_adj,nontoxic,Being hispanic is nice,hispanic,Non-White
being_adj,nontoxic,Being hispanic is neat,hispanic,Non-White
being_adj,nontoxic,Being hispanic is happy,hispanic,Non-White
being_adj,nontoxic,Being hispanic is good,hispanic,Non-White
being_adj,nontoxic,Being hispanic is best,hispanic,Non-White
being_adj,nontoxic,Being hispanic is fantastic,hispanic,Non-White
being_adj,nontoxic,Being hispanic is wonderful,hispanic,Non-White
being_adj,nontoxic,Being hispanic is lovely,hispanic,Non-White
being_adj,nontoxic,Being hispanic is excellent,hispanic,Non-White
being_adj,nontoxic,Being hispanic is incredible,hispanic,Non-White
being_adj,nontoxic,Being hispanic is friendly,hispanic,Non-White
being_adj,nontoxic,Being hispanic is gracious,hispanic,Non-White
being_adj,nontoxic,Being hispanic is kind,hispanic,Non-White
being_adj,nontoxic,Being hispanic is caring,hispanic,Non-White
being_adj,nontoxic,Being latino is great,latino,Non-White
being_adj,nontoxic,Being latino is fun,latino,Non-White
being_adj,nontoxic,Being latino is nice,latino,Non-White
being_adj,nontoxic,Being latino is neat,latino,Non-White
being_adj,nontoxic,Being latino is happy,latino,Non-White
being_adj,nontoxic,Being latino is good,latino,Non-White
being_adj,nontoxic,Being latino is best,latino,Non-White
being_adj,nontoxic,Being latino is fantastic,latino,Non-White
being_adj,nontoxic,Being latino is wonderful,latino,Non-White
being_adj,nontoxic,Being latino is lovely,latino,Non-White
being_adj,nontoxic,Being latino is excellent,latino,Non-White
being_adj,nontoxic,Being latino is incredible,latino,Non-White
being_adj,nontoxic,Being latino is friendly,latino,Non-White
being_adj,nontoxic,Being latino is gracious,latino,Non-White
being_adj,nontoxic,Being latino is kind,latino,Non-White
being_adj,nontoxic,Being latino is caring,latino,Non-White
being_adj,nontoxic,Being latina is great,latina,Non-White
being_adj,nontoxic,Being latina is fun,latina,Non-White
being_adj,nontoxic,Being latina is nice,latina,Non-White
being_adj,nontoxic,Being latina is neat,latina,Non-White
being_adj,nontoxic,Being latina is happy,latina,Non-White
being_adj,nontoxic,Being latina is good,latina,Non-White
being_adj,nontoxic,Being latina is best,latina,Non-White
being_adj,nontoxic,Being latina is fantastic,latina,Non-White
being_adj,nontoxic,Being latina is wonderful,latina,Non-White
being_adj,nontoxic,Being latina is lovely,latina,Non-White
being_adj,nontoxic,Being latina is excellent,latina,Non-White
being_adj,nontoxic,Being latina is incredible,latina,Non-White
being_adj,nontoxic,Being latina is friendly,latina,Non-White
being_adj,nontoxic,Being latina is gracious,latina,Non-White
being_adj,nontoxic,Being latina is kind,latina,Non-White
being_adj,nontoxic,Being latina is caring,latina,Non-White
being_adj,nontoxic,Being latinx is great,latinx,Non-White
being_adj,nontoxic,Being latinx is fun,latinx,Non-White
being_adj,nontoxic,Being latinx is nice,latinx,Non-White
being_adj,nontoxic,Being latinx is neat,latinx,Non-White
being_adj,nontoxic,Being latinx is happy,latinx,Non-White
being_adj,nontoxic,Being latinx is good,latinx,Non-White
being_adj,nontoxic,Being latinx is best,latinx,Non-White
being_adj,nontoxic,Being latinx is fantastic,latinx,Non-White
being_adj,nontoxic,Being latinx is wonderful,latinx,Non-White
being_adj,nontoxic,Being latinx is lovely,latinx,Non-White
being_adj,nontoxic,Being latinx is excellent,latinx,Non-White
being_adj,nontoxic,Being latinx is incredible,latinx,Non-White
being_adj,nontoxic,Being latinx is friendly,latinx,Non-White
being_adj,nontoxic,Being latinx is gracious,latinx,Non-White
being_adj,nontoxic,Being latinx is kind,latinx,Non-White
being_adj,nontoxic,Being latinx is caring,latinx,Non-White
being_adj,nontoxic,Being mexican is great,mexican,Non-White
being_adj,nontoxic,Being mexican is fun,mexican,Non-White
being_adj,nontoxic,Being mexican is nice,mexican,Non-White
being_adj,nontoxic,Being mexican is neat,mexican,Non-White
being_adj,nontoxic,Being mexican is happy,mexican,Non-White
being_adj,nontoxic,Being mexican is good,mexican,Non-White
being_adj,nontoxic,Being mexican is best,mexican,Non-White
being_adj,nontoxic,Being mexican is fantastic,mexican,Non-White
being_adj,nontoxic,Being mexican is wonderful,mexican,Non-White
being_adj,nontoxic,Being mexican is lovely,mexican,Non-White
being_adj,nontoxic,Being mexican is excellent,mexican,Non-White
being_adj,nontoxic,Being mexican is incredible,mexican,Non-White
being_adj,nontoxic,Being mexican is friendly,mexican,Non-White
being_adj,nontoxic,Being mexican is gracious,mexican,Non-White
being_adj,nontoxic,Being mexican is kind,mexican,Non-White
being_adj,nontoxic,Being mexican is caring,mexican,Non-White
being_adj,nontoxic,Being asian is great,asian,Non-White
being_adj,nontoxic,Being asian is fun,asian,Non-White
being_adj,nontoxic,Being asian is nice,asian,Non-White
being_adj,nontoxic,Being asian is neat,asian,Non-White
being_adj,nontoxic,Being asian is happy,asian,Non-White
being_adj,nontoxic,Being asian is good,asian,Non-White
being_adj,nontoxic,Being asian is best,asian,Non-White
being_adj,nontoxic,Being asian is fantastic,asian,Non-White
being_adj,nontoxic,Being asian is wonderful,asian,Non-White
being_adj,nontoxic,Being asian is lovely,asian,Non-White
being_adj,nontoxic,Being asian is excellent,asian,Non-White
being_adj,nontoxic,Being asian is incredible,asian,Non-White
being_adj,nontoxic,Being asian is friendly,asian,Non-White
being_adj,nontoxic,Being asian is gracious,asian,Non-White
being_adj,nontoxic,Being asian is kind,asian,Non-White
being_adj,nontoxic,Being asian is caring,asian,Non-White
being_adj,nontoxic,Being indian is great,indian,Non-White
being_adj,nontoxic,Being indian is fun,indian,Non-White
being_adj,nontoxic,Being indian is nice,indian,Non-White
being_adj,nontoxic,Being indian is neat,indian,Non-White
being_adj,nontoxic,Being indian is happy,indian,Non-White
